doc_id,task,domain,active_row_references,inventory_present,manifest_present,local_path,local_path_exists,source_url,public_status,inventory_public_status,manifest_public_status,rights_status_disagreement,source_candidate_id,recorded_sha256,computed_sha256,sha256_matches,blocker,release_ready,paper_ready
arch_016_building_43_old_rain_shed_roof_plan_roof_truss_plan_hawaii_vo,microtext,civil_architectural,2,True,True,microtext/docs/source_intake_2026_07_31_loc_master_wave2/arch_016_building_43_old_rain_shed_roof_plan_roof_truss_plan_hawaii_vo.tif,True,https://www.loc.gov/pictures/item/hi0822.sheet.00004a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,arch_016,a780eef3c0f94301c148bf53a78663608a097e08f2a5bc6751c710eb3da699f8,a780eef3c0f94301c148bf53a78663608a097e08f2a5bc6751c710eb3da699f8,True,,True,True
arduino_due_schematics,microtext,pcb_schematic,6,True,True,microtext/docs/source_intake_2026_05_24/arduino_due_schematics.pdf,True,https://docs.arduino.cc/hardware/due/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,,a45cd2cf823f47bb4219870ad808a672140b1d82a7cdd534906c55c763d16557,a45cd2cf823f47bb4219870ad808a672140b1d82a7cdd534906c55c763d16557,True,,True,True
arduino_giga_r1_wifi_schematics,microtext,pcb_schematic,131,True,True,microtext/docs/source_intake_2026_05_24/arduino_giga_r1_wifi_schematics.pdf,True,https://docs.arduino.cc/hardware/giga-r1-wifi/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,,d17268f9200f8f5844c835653bd5977d2d190255eb5f1333a17d6d044e171551,d17268f9200f8f5844c835653bd5977d2d190255eb5f1333a17d6d044e171551,True,,True,True
arduino_mkr_1000_wifi_schematics,microtext,pcb_schematic,5,True,True,microtext/docs/source_intake_2026_05_24/arduino_mkr_1000_wifi_schematics.pdf,True,https://docs.arduino.cc/hardware/mkr-1000-wifi/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,,289221900aa07ff80eccf693e687799e969e9389bbcc99c0c3bcf0fe4d0b9f0f,289221900aa07ff80eccf693e687799e969e9389bbcc99c0c3bcf0fe4d0b9f0f,True,,True,True
arduino_mkr_485_shield_schematics,microtext,pcb_schematic,5,True,True,microtext/docs/source_intake_2026_05_24/arduino_mkr_485_shield_schematics.pdf,True,https://docs.arduino.cc/hardware/mkr-485-shield/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,ds_063,383523db7a97d6c5942770aa858b3cecbb7d7aa1fc44a02d998bdccf3102191c,383523db7a97d6c5942770aa858b3cecbb7d7aa1fc44a02d998bdccf3102191c,True,,True,True
arduino_mkr_fox_1200_schematics,microtext,pcb_schematic,6,True,True,microtext/docs/source_intake_2026_05_24/arduino_mkr_fox_1200_schematics.pdf,True,https://docs.arduino.cc/hardware/mkr-fox-1200/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,,c61c3340533352d75b9990b1268df86a96b0c749f6ad2736d1ab2f5a59538b34,c61c3340533352d75b9990b1268df86a96b0c749f6ad2736d1ab2f5a59538b34,True,,True,True
arduino_mkr_wan_1310_schematics,microtext,pcb_schematic,6,True,True,microtext/docs/source_intake_2026_05_24/arduino_mkr_wan_1310_schematics.pdf,True,https://docs.arduino.cc/hardware/mkr-wan-1310/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,,7f7ac9b80c2e2b87f70d6de6dc7e449eb06d81fbd6e05454648a783b4193b613,7f7ac9b80c2e2b87f70d6de6dc7e449eb06d81fbd6e05454648a783b4193b613,True,,True,True
arduino_nano_33_ble_sense_rev2_schematics,microtext,pcb_schematic,2,True,True,microtext/docs/source_intake_2026_05_24/arduino_nano_33_ble_sense_rev2_schematics.pdf,True,https://docs.arduino.cc/hardware/nano-33-ble-sense-rev2/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,ds_072,83cdcd696e8f2855bf34fb5cbe004a37d73027e87203cd195f81ef5e72e66063,83cdcd696e8f2855bf34fb5cbe004a37d73027e87203cd195f81ef5e72e66063,True,,True,True
arduino_nicla_vision_schematics,microtext,pcb_schematic,6,True,True,microtext/docs/source_intake_2026_05_24/arduino_nicla_vision_schematics.pdf,True,https://docs.arduino.cc/hardware/nicla-vision/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,ds_033,fdf9cffb0f1ff3228645710e9eabdd3c819071bc8690c6e18bc48f0302944efe,fdf9cffb0f1ff3228645710e9eabdd3c819071bc8690c6e18bc48f0302944efe,True,,True,True
arduino_portenta_breakout_schematics,microtext,pcb_schematic,13,True,True,microtext/docs/source_intake_2026_05_24/arduino_portenta_breakout_schematics.pdf,True,https://docs.arduino.cc/hardware/portenta-breakout/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,,4790e38c0398c3cc0e452b262c31d67bf0785e8d90f87bf29a07c91f737fc30f,4790e38c0398c3cc0e452b262c31d67bf0785e8d90f87bf29a07c91f737fc30f,True,,True,True
arduino_portenta_h7_schematics,microtext,pcb_schematic,6,True,True,microtext/docs/source_intake_2026_05_24/arduino_portenta_h7_schematics.pdf,True,https://docs.arduino.cc/hardware/portenta-h7/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,ds_032,3799d6a640c907662f643c8aa3ba8193761f4848fa7f2e997fea83d8b024c4a1,3799d6a640c907662f643c8aa3ba8193761f4848fa7f2e997fea83d8b024c4a1,True,,True,True
arduino_portenta_machine_control_schematics,microtext,pcb_schematic,8,True,True,microtext/docs/source_intake_2026_05_24/arduino_portenta_machine_control_schematics.pdf,True,https://docs.arduino.cc/hardware/portenta-machine-control/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,,3fb21433df63619fe6ffc9870ff3600fe25a7a188070669a478a6dc4b9a285b6,3fb21433df63619fe6ffc9870ff3600fe25a7a188070669a478a6dc4b9a285b6,True,,True,True
arduino_uno_r4_minima_schematics,microtext,pcb_schematic,6,True,True,microtext/docs/source_intake_2026_05_24/arduino_uno_r4_minima_schematics.pdf,True,https://docs.arduino.cc/hardware/uno-r4-minima/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,ds_040,2377bdf99b4b45121b0dbd0e5edf9ffff80a4d835759e994cb1128772a91f19b,2377bdf99b4b45121b0dbd0e5edf9ffff80a4d835759e994cb1128772a91f19b,True,,True,True
arduino_uno_r4_wifi_schematics,microtext,pcb_schematic,6,True,True,microtext/docs/source_intake_2026_05_24/arduino_uno_r4_wifi_schematics.pdf,True,https://docs.arduino.cc/hardware/uno-r4-wifi/,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,cc_by_sa_4_0_arduino_hardware,False,ds_039,e0bb718b360ff2a466965bc75790345343681e340ae53dc8dbb79974f3d65f7b,e0bb718b360ff2a466965bc75790345343681e340ae53dc8dbb79974f3d65f7b,True,,True,True
bbb_schematic_revC,visualdiff,pcb_schematic,776,True,True,visualdiff/docs/bbb_schematic_revC.pdf,True,https://edge-ai.beagleboard.io/docs/latest/boards/beaglebone/black/index.html,cc_by_sa_beagleboard_docs_candidate,cc_by_sa_beagleboard_docs_candidate,cc_by_sa_beagleboard_docs_candidate,False,,5e5fbbd40522200a2c002badcd132718e67c01e86d4b843b02f3f6fa8872e0af,5e5fbbd40522200a2c002badcd132718e67c01e86d4b843b02f3f6fa8872e0af,True,,True,True
bbb_schematic_revC3,visualdiff,pcb_schematic,750,True,True,visualdiff/docs/bbb_schematic_revC3.pdf,True,https://edge-ai.beagleboard.io/docs/latest/boards/beaglebone/black/index.html,cc_by_sa_beagleboard_docs_candidate,cc_by_sa_beagleboard_docs_candidate,cc_by_sa_beagleboard_docs_candidate,False,,2a8ed7dd92cde557e06f208e4f8f819578bdac13988c5272c51c14ada9be0ad5,2a8ed7dd92cde557e06f208e4f8f819578bdac13988c5272c51c14ada9be0ad5,True,,True,True
book_of_house_plans_buttrich,microtext,civil_architectural,164,True,True,microtext/docs/book_of_house_plans_buttrich.pdf,True,https://commons.wikimedia.org/wiki/File:A_book_of_house_plans%3B_floor_plans_and_cost_data_of_original_designs_of_various_architectural_types%2C_of_which_full_working_drawings_and_specifications_are_available_%28IA_bookofhouseplans00buttrich%29.pdf,public_domain_commons_candidate,public_domain_commons_candidate,public_domain_commons_candidate,False,arch_001,4279bf0855135a04f4a9bccfb4fd9e3ca66afeb84053e0165a173f25e881afb6,4279bf0855135a04f4a9bccfb4fd9e3ca66afeb84053e0165a173f25e881afb6,True,,True,True
caltrans_xs10_010_deck_drain_type_c,microtext,civil_architectural,48,True,True,microtext/docs/caltrans_bridge_standard_details/caltrans_xs10_010_deck_drain_type_c.pdf,True,https://dot.ca.gov/programs/engineering-services/manuals/bridge-standard-details,public_domain_caltrans_conditions_of_use_candidate,public_domain_caltrans_conditions_of_use_candidate,public_domain_caltrans_conditions_of_use_candidate,False,civil_007,43357289ddc37e7551b09e96622479f880082d281a0555f334ccbbff5def6434,43357289ddc37e7551b09e96622479f880082d281a0555f334ccbbff5def6434,True,,True,True
caltrans_xs1_120_1_pc_pretensioned_i_girder,microtext,civil_architectural,13,True,True,microtext/docs/caltrans_bridge_standard_details/caltrans_xs1_120_1_pc_pretensioned_i_girder.pdf,True,https://dot.ca.gov/programs/engineering-services/manuals/bridge-standard-details,public_domain_caltrans_conditions_of_use_candidate,public_domain_caltrans_conditions_of_use_candidate,public_domain_caltrans_conditions_of_use_candidate,False,civil_007,420213ed01fac338410d94cce87492747d1e0dc60a005638b18853289216721b,420213ed01fac338410d94cce87492747d1e0dc60a005638b18853289216721b,True,,True,True
caltrans_xs4_210_slope_paving,microtext,civil_architectural,1,True,True,microtext/docs/caltrans_bridge_standard_details/caltrans_xs4_210_slope_paving.pdf,True,https://dot.ca.gov/programs/engineering-services/manuals/bridge-standard-details,public_domain_caltrans_conditions_of_use_candidate,public_domain_caltrans_conditions_of_use_candidate,public_domain_caltrans_conditions_of_use_candidate,False,civil_007,dc9d98497d2d1dd75302e73d31cd1642e8cdd04345de7d600363340199c0274b,dc9d98497d2d1dd75302e73d31cd1642e8cdd04345de7d600363340199c0274b,True,,True,True
civil_011_203_earthwork_grading,microtext,civil_architectural,3,True,True,microtext/docs/source_intake_2026_07_02ak_nysdot/civil_011_203_earthwork_grading.pdf,True,https://www.dot.ny.gov/main/business-center/engineering/cadd-info/drawings/standard-sheets-us,public_agency_source_url_terms_sha256,public_agency_source_url_terms_sha256,public_agency_source_url_terms_sha256,False,civil_011,db65478c346f847f0f79ad8704d1db6ccebade7c4191ce498d8e4be3b1d6e09a,db65478c346f847f0f79ad8704d1db6ccebade7c4191ce498d8e4be3b1d6e09a,True,,True,True
civil_011_203_embankment_details_revision,microtext,civil_architectural,2,True,True,microtext/docs/source_intake_2026_07_02ak_nysdot/civil_011_203_embankment_details_revision.pdf,True,https://www.dot.ny.gov/main/business-center/engineering/cadd-info/drawings/standard-sheets-us,public_agency_source_url_terms_sha256,public_agency_source_url_terms_sha256,public_agency_source_url_terms_sha256,False,civil_011,5a2ad1dab6e135276a067abdf300b9538f358890346b745ee3c310d810c5337a,5a2ad1dab6e135276a067abdf300b9538f358890346b745ee3c310d810c5337a,True,,True,True
civil_011_204_excavation_support,microtext,civil_architectural,2,True,True,microtext/docs/source_intake_2026_07_02ak_nysdot/civil_011_204_excavation_support.pdf,True,https://www.dot.ny.gov/main/business-center/engineering/cadd-info/drawings/standard-sheets-us,public_agency_source_url_terms_sha256,public_agency_source_url_terms_sha256,public_agency_source_url_terms_sha256,False,civil_011,255b2f7437529e9ad265fb376bfe360bdc5644043cedea1bc60ecb216fb1279a,255b2f7437529e9ad265fb376bfe360bdc5644043cedea1bc60ecb216fb1279a,True,,True,True
civil_011_680_signal_sheet_01,microtext,civil_architectural,2,True,True,microtext/docs/source_intake_2026_07_02ak_nysdot/civil_011_680_signal_sheet_01.pdf,True,https://www.dot.ny.gov/main/business-center/engineering/cadd-info/drawings/standard-sheets-us,public_agency_source_url_terms_sha256,public_agency_source_url_terms_sha256,public_agency_source_url_terms_sha256,False,civil_011,2e6e945118bb4222290da66bf6b06a26717464be8da064d2a30357ecb49fd642,2e6e945118bb4222290da66bf6b06a26717464be8da064d2a30357ecb49fd642,True,,True,True
civil_011_680_signal_sheet_12,microtext,civil_architectural,2,True,True,microtext/docs/source_intake_2026_07_02ak_nysdot/civil_011_680_signal_sheet_12.pdf,True,https://www.dot.ny.gov/main/business-center/engineering/cadd-info/drawings/standard-sheets-us,public_agency_source_url_terms_sha256,public_agency_source_url_terms_sha256,public_agency_source_url_terms_sha256,False,civil_011,ae9df24373f61e0e3d6bc87e31aeef8e12762ad0533df522b9e84e112e6514da,ae9df24373f61e0e3d6bc87e31aeef8e12762ad0533df522b9e84e112e6514da,True,,True,True
doe_hdbk_1016_93_vol1_engineering_symbology,microtext,pid,29,True,True,microtext/docs/source_intake_2026_08_05_wave38_doe/doe_hdbk_1016_93_vol1_engineering_symbology.pdf,True,https://www.energy.gov/ehss/articles/doe-hdbk-10161-93,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,pid_066,ddb74fb99d549c7d957b266d448f9acb1fb54f6ee6d5c5e639763c44132c0126,ddb74fb99d549c7d957b266d448f9acb1fb54f6ee6d5c5e639763c44132c0126,True,,True,True
doe_hdbk_1016_93_vol2_engineering_symbology,microtext,mechanical_cad,22,True,True,microtext/docs/source_intake_2026_08_05_wave38_doe/doe_hdbk_1016_93_vol2_engineering_symbology.pdf,True,https://www.energy.gov/ehss/articles/doe-hdbk-10162-93,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,mech_065,23539d5d6372f4c16a6916d3ec96a652e7f6c06d0d57011c6c502b4d630bddf3,23539d5d6372f4c16a6916d3ec96a652e7f6c06d0d57011c6c502b4d630bddf3,True,,True,True
ds_009_pinout_pdf,microtext,datasheet_spec,6,True,True,microtext/docs/source_intake_2026_07_05n/ds_009_pinout_pdf.pdf,True,https://docs.arduino.cc/hardware/opta,cc_by_sa_4_0_verified,cc_by_sa_4_0_verified,cc_by_sa_4_0_verified,False,ds_009,a503a2cb0c8f100ccd5fe28cbe057ebf5ae473b1fd44b5b20ae16e442412270d,a503a2cb0c8f100ccd5fe28cbe057ebf5ae473b1fd44b5b20ae16e442412270d,True,,True,True
ds_009_schematics,microtext,pcb_schematic,6,True,True,microtext/docs/source_intake_2026_07_05n/ds_009_schematics.pdf,True,https://docs.arduino.cc/hardware/opta,cc_by_sa_4_0_verified,cc_by_sa_4_0_verified,cc_by_sa_4_0_verified,False,ds_009,3189ba74298d088610befaf32b1d596ce1226e165284d2cbd76039def2d64477,3189ba74298d088610befaf32b1d596ce1226e165284d2cbd76039def2d64477,True,,True,True
espressif_esp32_c5_devkitc_1_pin_layout_v1_1,visualdiff,pcb_schematic,6,True,True,visualdiff/docs/espressif_esp32_c5_devkitc_1_revisions/esp32-c5-devkitc-1-pin-layout_v1.1.png,True,https://github.com/espressif/esp-dev-kits,cc_by_sa_4_0_documentation_candidate,cc_by_sa_4_0_documentation_candidate,cc_by_sa_4_0_documentation_candidate,False,pcb_024,c36a71d029cd438c67f5e6bfcf6653a4c49115f1f1d855ed2aa7357c0e481383,c36a71d029cd438c67f5e6bfcf6653a4c49115f1f1d855ed2aa7357c0e481383,True,,True,True
espressif_esp32_c5_devkitc_1_pin_layout_v1_2,visualdiff,pcb_schematic,6,True,True,visualdiff/docs/espressif_esp32_c5_devkitc_1_revisions/esp32-c5-devkitc-1-pin-layout_v1.2.png,True,https://github.com/espressif/esp-dev-kits,cc_by_sa_4_0_documentation_candidate,cc_by_sa_4_0_documentation_candidate,cc_by_sa_4_0_documentation_candidate,False,pcb_024,70967c5a07c43d472512cf498fb99dcde90cf8c5f11bc1d3bd2c6e584938ee06,70967c5a07c43d472512cf498fb99dcde90cf8c5f11bc1d3bd2c6e584938ee06,True,,True,True
floor_plan_4_bedroom_rural_dwelling,microtext,civil_architectural,12,True,True,microtext/docs/floor_plan_4_bedroom_rural_dwelling.pdf,True,https://commons.wikimedia.org/wiki/File:Floor_plan_of_a_4-bedroom_rural_dwelling_%28IA_CAT31371076%29.pdf,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,arch_008,bc58ef9dd9badd13f80d0fd79fa8657df7947de269ca723bf6ec4ebee43f5ad6,bc58ef9dd9badd13f80d0fd79fa8657df7947de269ca723bf6ec4ebee43f5ad6,True,,True,True
floor_plan_5_bedroom_usda,microtext,civil_architectural,45,True,True,microtext/docs/floor_plan_5_bedroom_usda.pdf,True,https://commons.wikimedia.org/wiki/File:Floor_plan_of_a_5-bedroom_house_%28IA_CAT31371083%29.pdf,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,arch_007,9f4b8e93637906cc66cc4d758b92d1911122ad92f055e79ee037e730f8f57e80,9f4b8e93637906cc66cc4d758b92d1911122ad92f055e79ee037e730f8f57e80,True,,True,True
floor_plans_small_cooperative_dairy_plants,microtext,civil_architectural,102,True,True,microtext/docs/floor_plans_small_cooperative_dairy_plants.pdf,True,https://commons.wikimedia.org/wiki/File:Floor_plans_for_small_cooperative_dairy_plants_%28IA_CAT31315198%29.pdf,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,arch_009,e1127ec11ea7bd0d60d8bb85b40da548dbadd2287993008fce56d6a42b8a63e2,e1127ec11ea7bd0d60d8bb85b40da548dbadd2287993008fce56d6a42b8a63e2,True,,True,True
jetson_orin_baseboard,microtext,pcb_schematic,121,True,True,microtext/docs/jetson_orin_baseboard/jetson_orin_baseboard_schematic.pdf,True,https://github.com/antmicro/jetson-orin-baseboard,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,apache_2_0_open_hardware_candidate,False,,1f33fda24250a6cf047043faa9a707be00d5cd350550b7eac04a454045f2561f,1f33fda24250a6cf047043faa9a707be00d5cd350550b7eac04a454045f2561f,True,,True,True
loc22_bridge_truss_2_east_elevation_bridge_plan_truss_details_chickama,microtext,civil_structural,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_bridge_truss_2_east_elevation_bridge_plan_truss_details_chickama.tif,True,https://www.loc.gov/pictures/item/ga1060.sheet.00002a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_bridge_truss,247261c29cc340f05f0d307fdd7a4497c6eebae1e91854ffd7f5d76e4e148144,247261c29cc340f05f0d307fdd7a4497c6eebae1e91854ffd7f5d76e4e148144,True,,True,True
loc22_bridge_truss_5_queenpost_truss_details_morgan_bridge_spanning_no,microtext,civil_structural,2,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_bridge_truss_5_queenpost_truss_details_morgan_bridge_spanning_no.tif,True,https://www.loc.gov/pictures/item/vt0128.sheet.00005a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_bridge_truss,b0755ae8bed630c4fa109fbaa90d9654b1314187ec92a76dae12b9ee45734b3f,b0755ae8bed630c4fa109fbaa90d9654b1314187ec92a76dae12b9ee45734b3f,True,,True,True
loc22_bridge_truss_truss_details_covered_bridge_carlisle_warren_county,microtext,civil_structural,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_bridge_truss_truss_details_covered_bridge_carlisle_warren_county.tif,True,https://www.loc.gov/pictures/item/ia0028.sheet.00003a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_bridge_truss,770caf725090f0931f119da80cdf7ac0b7eb308b2878221a1a36b1442a5dda82,770caf725090f0931f119da80cdf7ac0b7eb308b2878221a1a36b1442a5dda82,True,,True,True
loc22_bridge_truss_truss_details_covered_bridge_wickecheoke_creek_serg,microtext,civil_structural,1,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_bridge_truss_truss_details_covered_bridge_wickecheoke_creek_serg.tif,True,https://www.loc.gov/pictures/item/nj0548.sheet.00005a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_bridge_truss,6c192afce7a581efbe519579dc20eded2e85a9d2c0200c86518a8a6d6f8f0a1e,6c192afce7a581efbe519579dc20eded2e85a9d2c0200c86518a8a6d6f8f0a1e,True,,True,True
loc22_canal_lock_1_lock_gate_typical_elevation_section_a_a_section_b_b,microtext,civil_hydraulic,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_canal_lock_1_lock_gate_typical_elevation_section_a_a_section_b_b.tif,True,https://www.loc.gov/pictures/item/md0969.sheet.00001a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_canal_lock,2efb19ffeefebe0f68dccaa2090a90dd6eb7dc9f63ab31ec216caf10dbce0e90,2efb19ffeefebe0f68dccaa2090a90dd6eb7dc9f63ab31ec216caf10dbce0e90,True,,True,True
loc22_canal_lock_2_lock_1_savannah_river_lock_elevation_of_north_wall_,microtext,civil_hydraulic,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_canal_lock_2_lock_1_savannah_river_lock_elevation_of_north_wall_.tif,True,https://www.loc.gov/pictures/item/ga0912.sheet.00002a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_canal_lock,626eb4edf0e2d50c1b9b4b3ec815d18bcc2ac5a7ed31b99ab718437983bd00de,626eb4edf0e2d50c1b9b4b3ec815d18bcc2ac5a7ed31b99ab718437983bd00de,True,,True,True
loc22_steam_engine_1_16_engine_room_piping_diagram_steam_schooner_wapa,microtext,mechanical,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_steam_engine_1_16_engine_room_piping_diagram_steam_schooner_wapa.tif,True,https://www.loc.gov/pictures/item/ca1521.sheet.00016a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_steam_engine,1aa7791d5e11285566639694bedc76c2dc2c5a3b69b593d5ea3a2425d26c3f36,1aa7791d5e11285566639694bedc76c2dc2c5a3b69b593d5ea3a2425d26c3f36,True,,True,True
loc22_steam_engine_1_steam_engine_maquina_de_vapor_hacienda_azucarera_,microtext,mechanical,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_steam_engine_1_steam_engine_maquina_de_vapor_hacienda_azucarera_.tif,True,https://www.loc.gov/pictures/item/pr0016.sheet.00001a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_steam_engine,4630ba076d89a3f4b8fed70518a1a30061c3ac07bfb7280324c3117c1709eb55,4630ba076d89a3f4b8fed70518a1a30061c3ac07bfb7280324c3117c1709eb55,True,,True,True
loc22_steam_engine_engine_north_elevation_north_east_elevation_estate_,microtext,mechanical,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_steam_engine_engine_north_elevation_north_east_elevation_estate_.tif,True,https://www.loc.gov/pictures/item/vi0081.sheet.00003a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_steam_engine,8e8c80130085b22c0b59509737179935059d88f3847c8cf78db3dfb0f601c6e9,8e8c80130085b22c0b59509737179935059d88f3847c8cf78db3dfb0f601c6e9,True,,True,True
loc22_turbine_1_site_plan_mill_room_turbine_room_plans_north_elevation,microtext,mechanical,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_turbine_1_site_plan_mill_room_turbine_room_plans_north_elevation.tif,True,https://www.loc.gov/pictures/item/tx0216.sheet.00001a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_turbine,89f7729f87bf6e86f5736c742bc05d9e04b09b88c7180ce5697bd3e7102e95e6,89f7729f87bf6e86f5736c742bc05d9e04b09b88c7180ce5697bd3e7102e95e6,True,,True,True
loc22_turbine_3_plan_turbines_3_4_side_view_turbines_3_4_section_a_a_a,microtext,mechanical,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_turbine_3_plan_turbines_3_4_side_view_turbines_3_4_section_a_a_a.tif,True,https://www.loc.gov/pictures/item/id0011.sheet.00003a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_turbine,1d5ab6283cfb291a7670abd951b2a38e15495ba536a3f42f68af791fdc47abbc,1d5ab6283cfb291a7670abd951b2a38e15495ba536a3f42f68af791fdc47abbc,True,,True,True
loc22_turbine_7_cotton_flour_mill_section_a_a_section_b_b_plan_view_le,microtext,mechanical,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_turbine_7_cotton_flour_mill_section_a_a_section_b_b_plan_view_le.tif,True,https://www.loc.gov/pictures/item/wv0536.sheet.00007a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_turbine,9bc156edc674143d819b2076d87853e37af43f90a76fc18824ffb8f5ef9f6582,9bc156edc674143d819b2076d87853e37af43f90a76fc18824ffb8f5ef9f6582,True,,True,True
loc22_turbine_machine_location_plan_and_section_turbine_area_reheater_,microtext,mechanical,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_turbine_machine_location_plan_and_section_turbine_area_reheater_.tif,True,https://www.loc.gov/pictures/item/ct0710.sheet.00008a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_turbine,da9f896d70a9c129d669a79128e504c57b48cb1f5fb117faec6eda0c0b4ea05c,da9f896d70a9c129d669a79128e504c57b48cb1f5fb117faec6eda0c0b4ea05c,True,,True,True
loc22_turbine_machine_location_turbine_area_sections_haddam_neck_nucle,microtext,mechanical,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_turbine_machine_location_turbine_area_sections_haddam_neck_nucle.tif,True,https://www.loc.gov/pictures/item/ct0710.sheet.00010a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_turbine,8ad9ff19bc3267ffef92b250e9fd1ed20ec84f4134e15f0259ac641c83268644,8ad9ff19bc3267ffef92b250e9fd1ed20ec84f4134e15f0259ac641c83268644,True,,True,True
loc22_turbine_machine_location_turbine_area_sections_haddam_neck_nucle_2,microtext,mechanical,3,True,True,microtext/docs/source_intake_2026_08_04_wave22_loc/loc22_turbine_machine_location_turbine_area_sections_haddam_neck_nucle_2.tif,True,https://www.loc.gov/pictures/item/ct0710.sheet.00011a/,public_domain_us_federal_candidate,public_domain_us_federal_candidate,public_domain_us_federal_candidate,False,loc22_turbine,70d7e002eed660ad01e3c9a1410bf279af8f6d56905439dc5b7dbfb160b4a83b,70d7e002eed660ad01e3c9a1410bf279af8f6d56905439dc5b7dbfb160b4a83b,True,,True,True
